stock_code,stock_name,rank_today,new_price,change_rate,volume_ratio,turnover_rate,deal_amount,rank_yesterday,rank_change,date,ret_T1,ret_T3,ret_T5,ret_T10,ret_T20,rc_bin,cr_bin,month
600389,江山股份,1792,,,,,,3342,1550,2025-11-15,,,,,,Q1(小),,2025-11
920735,德源药业,3131,,,,,,4679,1548,2025-11-15,,,,,,Q1(小),,2025-11
600764,中国海防,2012,,,,,,3465,1453,2025-11-15,,,,,,Q1(小),,2025-11
603755,日辰股份,1390,,,,,,2803,1413,2025-11-15,,,,,,Q1(小),,2025-11
301199,迈赫股份,264,,,,,,4697,4433,2025-11-16,,,,,,Q4(大),,2025-11
688385,复旦微电,285,,,,,,4574,4289,2025-11-16,,,,,,Q4(大),,2025-11
603615,茶花股份,1212,,,,,,4664,3452,2025-11-16,,,,,,Q2,,2025-11
301210,金杨精密,1325,,,,,,4317,2992,2025-11-16,,,,,,Q2,,2025-11
688739,成大生物,1436,,,,,,4187,2751,2025-11-16,,,,,,Q2,,2025-11
688175,高凌信息,1418,,,,,,3513,2095,2025-11-16,,,,,,Q1(小),,2025-11
601456,国联民生,631,,,,,,2624,1993,2025-11-16,,,,,,Q1(小),,2025-11
001308,康冠科技,1705,,,,,,3676,1971,2025-11-16,,,,,,Q1(小),,2025-11
688720,艾森股份,2712,,,,,,4612,1900,2025-11-16,,,,,,Q1(小),,2025-11
002377,国创高新,1201,,,,,,3064,1863,2025-11-16,,,,,,Q1(小),,2025-11
688047,龙芯中科,1575,,,,,,3341,1766,2025-11-16,,,,,,Q1(小),,2025-11
000525,红太阳,464,,,,,,2181,1717,2025-11-16,,,,,,Q1(小),,2025-11
002606,大连电瓷,2445,,,,,,4098,1653,2025-11-16,,,,,,Q1(小),,2025-11
300295,三六五网,2665,,,,,,4311,1646,2025-11-16,,,,,,Q1(小),,2025-11
000553,安道麦A,2145,,,,,,3764,1619,2025-11-16,,,,,,Q1(小),,2025-11
600389,江山股份,306,,,,,,1792,1486,2025-11-16,,,,,,Q1(小),,2025-11
002114,罗平锌电,444,,,,,,1909,1465,2025-11-16,,,,,,Q1(小),,2025-11
300813,泰林生物,2767,,,,,,4188,1421,2025-11-16,,,,,,Q1(小),,2025-11
688005,容百科技,43,,,,,,1438,1395,2025-11-16,,,,,,Q1(小),,2025-11
300451,创业慧康,198,,,,,,1565,1367,2025-11-16,,,,,,Q1(小),,2025-11
688229,博睿数据,159,,,,,,5334,5175,2025-11-17,3.523227731211831,0.5398494104276175,-3.7079130558317908,-7.018042335559027,-14.533314391248764,Q4(大),,2025-11
301261,恒工精密,99,,,,,,4843,4744,2025-11-17,-7.549132947976878,-11.560693641618503,-6.335260115606944,0.820809248554899,-9.283236994219656,Q4(大),,2025-11
300889,爱克股份,311,,,,,,4856,4545,2025-11-17,2.7070063694267565,-0.03980891719745916,-6.329617834394885,-14.171974522293008,-17.277070063694268,Q4(大),,2025-11
300659,中孚信息,52,,,,,,4484,4432,2025-11-17,4.657687991021309,-1.85185185185186,-2.3569023569023684,-0.6734006734006814,-6.677890011223353,Q4(大),,2025-11
002990,盛视科技,78,,,,,,4445,4367,2025-11-17,-4.555314533622557,-3.532692903625667,2.1382088627207807,-6.47660365664705,-15.308335915711202,Q4(大),,2025-11
003007,直真科技,68,,,,,,4277,4209,2025-11-17,2.914737128847733,0.027240533914452136,5.829474257695444,-0.8172160174339527,-12.258240261509123,Q3,,2025-11
301041,金百泽,293,,,,,,4502,4209,2025-11-17,1.0634762379527984,2.093718843469583,-2.791625124626118,1.329345297440998,-9.039548022598865,Q3,,2025-11
688031,星环科技-U,454,,,,,,4597,4143,2025-11-17,1.5942028985507228,-0.9420289855072594,-0.7826086956521872,-4.753623188405798,27.550724637681157,Q3,,2025-11
300795,米奥会展,1033,,,,,,5036,4003,2025-11-17,3.972602739726039,-0.6849315068493178,1.7808219178082174,6.57534246575342,-6.506849315068486,Q3,,2025-11
301133,金钟股份,512,,,,,,4443,3931,2025-11-17,2.440701271914758,-0.44688896528015665,-1.9594362323822612,12.031625988312156,8.972155379855607,Q3,,2025-11
920405,海希通讯,1299,,,,,,5138,3839,2025-11-17,-0.39215686274509665,7.294117647058829,9.725490196078447,6.323752381724557,4.712786436546912,Q3,,2025-11
688261,东微半导,1298,,,,,,5090,3792,2025-11-17,-1.5041943881978659,-6.089094590685551,-8.04165461382702,-7.43419149551634,-4.541509979751234,Q2,,2025-11
688207,格灵深瞳,1312,,,,,,5100,3788,2025-11-17,0.9400705052879044,-2.4089306698002355,-2.1739130434782705,-1.5863689776733247,-13.80728554641597,Q2,,2025-11
300245,天玑科技,900,,,,,,4659,3759,2025-11-17,2.1074099252209377,4.894629503738934,4.2148198504418755,-0.6118286879673751,-12.10061182868798,Q2,,2025-11
300730,科创信息,299,,,,,,4024,3725,2025-11-17,-19.988895058300947,-23.37590227651305,-21.98778456413104,-24.597445863409227,-29.70571904497502,Q2,,2025-11
301310,鑫宏业,1308,,,,,,4958,3650,2025-11-17,-1.6643866849065159,-4.1039671682626455,-6.520747834017326,-5.5859553123575045,3.488372093023262,Q2,,2025-11
300369,绿盟科技,743,,,,,,4385,3642,2025-11-17,0.48076923076922906,-0.36057692307693845,1.2019230769230616,-0.6009615384615419,-10.576923076923073,Q2,,2025-11
300078,思创智联,612,,,,,,4245,3633,2025-11-17,19.999999999999996,17.866666666666674,30.133333333333322,26.400000000000002,14.666666666666671,Q2,,2025-11
688399,硕世生物,1558,,,,,,5183,3625,2025-11-17,-6.352427032932717,-0.7491805837365306,3.636647416887806,4.82285000780398,4.339004214140796,Q2,,2025-11
688118,普元信息,1652,,,,,,5272,3620,2025-11-17,1.4223194748358647,-2.9905178701677637,0.2188183807439792,-3.8657913931437027,-12.326768781911024,Q2,,2025-11
688486,龙迅股份,110,,,,,,5029,4919,2025-11-18,-5.897821187077379,-15.852742299023282,-10.706235912847484,-8.502379163536201,-13.185574755822692,Q4(大),,2025-11
688618,三旺通信,540,,,,,,5352,4812,2025-11-18,-2.897550879613675,-9.6240082787168,-6.2090375991721185,-7.209382545705411,-9.279061745429452,Q4(大),,2025-11
301371,敷尔佳,176,,,,,,4888,4712,2025-11-18,2.401746724890841,-1.5283842794759916,-1.091703056768567,1.1280931586608478,-13.027656477438132,Q4(大),,2025-11
688699,明微电子,378,,,,,,5067,4689,2025-11-18,-3.237250554323745,-11.04212860310424,-7.69401330376941,4.656319290465616,0.5543237250554167,Q4(大),,2025-11
301329,信音电子,297,,,,,,4831,4534,2025-11-18,-1.6993464052287632,-5.098039215686267,-2.178649237472763,3.1372549019607954,-1.9607843137254832,Q4(大),,2025-11
